Unnamed: 0,word
1735, بَر سَر آنا
1736, بَر سَرِ بازار
1737, بَر سَرِ پَرْکاش پَیکار
1738, بَر سَرحساب
1739, بَر سَرِ حَق
1740, بَر سَرِ خوِد خوِیش
1741, بَر سَرِ خَطا
1742, بَر سَرِ خِلاف
1743, بَر سَرِ راہ
1744, بَر سَرِ راہ
1745, بَر سَرِعام
1746, بَر سَرِ فَرْزَنْدِ آدَم ہَرچِہ آبَد بُگْزرَد
1747, بَر سَرِ فَساد
1748, بَر سَرِکار
1749, بَر سَرِ کاوِش
1750, بَر سَرِ کَد
1751, بَر سَرِ کِیں
1752, بَر سَرِ مَطْلَب آنا
1753, بَر ضِد
1754, بَر طِبْق
1755, بَر طَرَف
1756, بَر طَرَف
1757, بَر عَکْس
1758, بَر عَکْس میں آنا قدیمف
1759, بَر عَکْس نِہَنْد نامِِ زَن٘گی کافُور
1760, بَر فَور
1761, بَر قَرار
1762, بَر قرار دینا
1763, بَر قَرار رَکْھنا
1764, بَر قَرار رَہْنا
1765, جی رَہْنا
1766, بَر کَنار کِنار
1767, بَر گْزِیدْہ
1768, بَر گَشْت
1769, جی سَنْسَنانا
1770, بَر گَشْتہ
1771, بَر گَشْتَہ اَخْتَر اَیّام بَخْت تَقْدیِر طالِع قِسْمت مُقّدْر ںَصِیب
1772, بَر لانا
1773, بَر لَب
1774, بَر مَحَل
1775, بَر مَلا
1776, بَر مَلا سُنانا
1777, بَر مَلا ہونا
1778, بَر وَقْت
1779, بَڑے بول کا سِر نِیچا
1780, بَڑے پاپَڑ بیلے
1781, بَڑے پاک ہو
1782, بَڑے پانْو پھیلائے
1783, بَڑے پِالے کا
1784, بَڑے پیٹ کا
1785, بَڑے پِیر
1786, بَڑے پَیمانے پَر
1787, بَڑے تو بَڑے چھوٹے سُبْحانَ اللہ
1788, بَڑے جانْوَر کا گوشْت
1789, بَڑے جی
1790, بَڑے حَضْرَت
1791, بَڑے حَضْرَت
1792, بَڑے حُضُور
1793, بَڑے خَزانے کی خیر
1794, بَڑے دانْت پِیسے
1795, بَڑے دَتار ہیں
1796, بَڑے دِل کا
1797, بَڑے ذاتِ شَرِیف
1798, بَڑے رُسْتَم
1799, بَڑے زور سات ساتھ
1800, بَڑے زُہد کا پَیسہ
1801, بَڑے سے بَڑا
1802, بَڑے شَہْر کا بَڑا چانْد مقولہ
1803, بَڑے صاحَب صاحِب
1804, بَڑے صاحِبِ شَوق ہو
1805, بَڑے کارْخانے
1806, بَڑے کام آنا
1807, بَڑے کان کا چِمْگادَڑ
1808, بَڑے کَڑاہی میں تَلے جاتے ہَیں
1809, بَڑے کی بَڑائی نَہ چھوٹے کی چھوٹائی
1810, بَڑے کھابوں
1811, بَڑے گَھر پَڑے پَتَّھر ڈھو ڈھو مَرے
1812, جی کا دُشْمَن
1813, بَڑے گَھر جانا
1814, بَڑے گَھر لے جانا
1815, بَڑے مَزے سے
1816, بَڑے مِیاں
1817, بَڑے مِیاں سو بَڑے میاں چھوٹے مِیاں سُبْحانَ اللہ
1818, بَڑے وُہ
1819, بَڑْیاں
1820, بَڑْیاں توڑْنا
1821, بَڑَیاں
1822, بَڑیرا
1823, بَڑیرا
1824, بَڑیرا
1825, بَڑیڑ
1826, بَڑَیلی
1827, بَڑْھ
1828, بَڑْھ
1829, بولی
1830, جی کَٹْنا
1831, بَڑھا دینا
1832, جی کَرْنا
1833, بَڑھاو گُن
1834, بَڑَھت
1835, بَڑْھتا
1836, بَڑْھتا
1837, بَڑْھتوی
1838, بَڑْھتی
1839, بَڑْھتی
1840, بَڑْھتی
1841, بَڑْھتی چال
1842, بَڑْھتی دَولَت
1843, بَڑْھتی کا پہْرا
1844, بَڑْھتی کا ساتھی
1845, بَڑْھتی مَنانا
1846, بَڑَھر
1847, بُڑْھرا
1848, بَڑھْکا
1849, بَڑھَل
1850, بَڑَھن
1851, بَڑَھن
1852, بَڑْھنا
1853, بَڑْھنا چَڑْھنا
1854, بَڑَھْنت بَڑَھْنتی
1855, بَڑْھنی
1856, بُڑَھو
1857, بَڑْھوار بَڑْھواری
1858, بَڑَھوت
1859, بُڑَھوتا
1860, بَڑَھوْتْری
1861, بَڑَھْوتی
1862, بُڑَھْوتی
1863, بُڑَھْوتی
1864, بَڑَھولْیا
1865, بَڑَھئِن
1866, بَڑَھئی
1867, بَڑھی
1868, بَڑھی
1869, بَڑھی چَڑھی
1870, بُڑھی
1871, بَڑْھیا
1872, بَڑْھیا
1873, بَڑْھیا
1874, بُڑْھیا
1875, بُڑْھیا آفَتْ کی پُڑْیا
1876, بُڑْھیا پُھونْس
1877, بُڑْھیا ٹِھڑْیا ٹُھڑْیا
1878, بُڑْھیا دِیوانی ہوئی پَرائے بَرْتَن اُٹھانے لَگی
1879, بُڑْھیا کا کاتا
1880, بُڑْھیا کا کاتا جَوانکا کھاجا یا تَماشا
1881, بُڑْھیا کو پَیْنٹھ بِنا کب سَرے
1882, بُڑْھیا کی شادی میں سَو خَطْرے
1883, بُڑْھیا کی کِھیر
1884, بُڑْھیا مَری تو مَری فَرِشْتوں نے گَھر دیکھ لِیا کے مَرنے کا رَنْج نَہِیں فَرِشْتوں نے گَھر دیکھ لِیا
1885, بُڑْھیا نے سِیکھا سَلام ، نَہ دیکھی صُبْح نَہ شام
1886, بَڑَھیّا
1887, بَڑَھیّا دینا
1888, بَڑھَئِیا
1889, بَڑْھِئیا
1890, بَڑْھیال
1891, بَڑْھیال
1892, بَڑھیرْیا
1893, بَڑھْیَل
1894, بَڑھیلا
1895, بُڑَھیلا
1896, بَز
1897, بُز
1898, بُز پَرْوانَہ
1899, بُز دِل
1900, بُز دِلا
1901, بُز دِلا پَن
1902, بُز دِلانَہ
1903, بُز غالَہ
1904, بُز غالَۂ فَلَک گَرْدُوں
1905, بُز قَصّاب
1906, بُزّا
1907, بَزار
1908, بَزاز بَزّاز
1909, بَزاز بَزّاز خانَہ
1910, بَزاز بَزّاز کی گَٹْھری پَر جِھنْگََر ناچے
1911, بزاز بَزّازا
1912, بَزازی بَزّازی
1913, بُزاق
1914, بَزاں
1915, بَزاوَہ
1916, بَزْباز بَزْباسَہ
1917, بَزْبَز
1918, بَزْر بِزْر
1919, بُزُرْگ
1920, بُزُرْگ داشْت
1921, بُزُرْگ زادَہ
1922, بُزُرْگ سال
1923, بُزُرْگ کَرنا
1924, بُزُرْگ مَنِش
1925, بُزُرْگ وار
1926, بُزُرْگان
1927, بُزُرْگانَہ
1928, بُزُرْگوں
1929, بُزُرْگوں کا ٹِھیکْرا
1930, بُزُرْگوں کی مَٹّی میں جان ڈالْنا
1931, بُزُرْگی
1932, بُزُرْگی بَعَقْل ہے نَہ بَسال
1933, بُزُرْگی خُرْدی سب ڈُوبی
1934, بُزُرْگی فَروش
1935, بُزُرْگی کَرْنا
1936, بِزْرَہ
1937, بَزَرْیا
1938, بَزْغَنْج
1939, بَزْغَنْد
1940, بَزْل
1941, بَزْلَہ
1942, بَزْم
1943, بَزْم اَفْروز
1944, بَزْم اِمْکاں
1945, بَزْم آرا
1946, بَزْم جَمانا
1947, بَزْم کَرْنا
1948, بَزْم گاہ
1949, بَزْم ِ ناز
1950, بَزْم ِ نَشاط
1951, بَزْم نَشیں
1952, بَزْم ِ نِیاز
1953, بَزْمی
1954, بَزْمِیَہ بَزْمِیَّہ
1955, بَزَن
1956, بِزَن
1957, بِزَن بولْ دینا بولْنا
1958, بِزَن کَرْنا
1959, بِزَن گاہ
1960, بِزْنِس
1961, بِزْنِس مَین
1962, بَزُودی
1963, بَزور
1964, بَزُو کا
1965, بِزِیک
1966, بَس
1967, بَس
1968, بَس اَب چَٹْخو
1969, بَس آنا
1970, بَس بَس
1971, بَس بَیٹھو بھی
1972, بَس جاؤ بھی
1973, بَس جاؤ بھی
1974, بَس جی بَس
1975, بَس چُھٹّی ہوئی
1976, بَس خَیر
1977, بَس دیکھ لیا
1978, بَس کَرْ مِیاں بَس کَرْ دیکھا تیرا لَشْکَر
1979, بَس کَرْنا
1980, بَس کِہ
1981, بَس ہو چُکی نماز مُصَلّٰی اُٹھایئے
1982, بَس
1983, بَس آنا
1984, بَس بَھر
1985, بَس چَلْنا
1986, بَس کا
1987, بَس کا روگ نَہ ہونا
1988, بَس کَرَن
1989, بَس کَرْنا
1990, بَس کی
1991, بَس میں آنا
1992, بَس میں پَڑْنا
1993, بَس میں رَکْھنا
1994, بَس میں رَہْنا
1995, بَس میں کَرْنا
1996, بَس میں لانا
1997, بَس میں ہونا
1998, بَس
1999, بَس اِسْٹاپ
2000, بَس کَنْدَکْٹَر
2001, بَس
2002, بَس
2003, بِس
2004, بِس اُگَلْنا
2005, بِس آ چَڑْھنا
2006, بِس بونا
2007, بِس بَھرا بَھری
2008, بِس چَڑْھنا
2009, بِس دینا
2010, بِس کا گُھونْٹ
2011, بِس کی پُڑْیا
2012, بِس کی پوٹ
2013, بِس کی گانْٹھ
2014, بِس کی گانْٹھ
2015, بِس کی گِرَہ
2016, بِس کھان
2017, بِس کَھپْرا
2018, بِس گھولْنا
2019, بِس مِلانا
2020, بِس مے
2021, بِس ہونا
2022, بَسا
2023, بَسا
2024, بَسا اَوْقات
2025, بَسا غَنِیمَت
2026, بَسا گاہ
2027, بَسا ہَنْگام
2028, بَسا
2029, بَسا
2030, بُسا
2031, بُسا پَن
2032, بَساپت
2033, بِسات
2034, بِسات بَھر
2035, بِسات بَھڑ بُھونْجے کی دِماغ شاہْجَہاں کا
2036, بِساتی
2037, بِساتے
2038, بَساتِیْں
2039, بِسار
2040, بِسار
2041, بِسار آنا
2042, بِسار دینا
2043, بِسارَت
2044, بِسارَد
2045, بِسارْنا
2046, بِسارَہ
2047, بِساسِن
2048, بِساسی
2049, بِسْواس
2050, بِساط
2051, بِساط اُلٹ جانا
2052, بِساط اُلَٹْ دینا
2053, بِساط اُلَٹْنا
2054, بِساط آرا
2055, بِساط بَمُوجِب
2056, بِساط بوسی
2057, بِساط بَھر
2058, بِساط خانَہ
2059, بِساط رَکْھنا
2060, بَرْچھی کھانا
2061, بَرْچھی مارْنا
2062, بَر
2063, بِر
2064, بِر
2065, بُر
2066, با ہَم
2067, بُر جَری جَلی
2068, بُر
2069, با ہَمْدِگَر ہَمْدِگَر
2070, بُر دار
2071, بُر
2072, بَرا
2073, بَرا
2074, بَرا
2075, با ہَمَہ و بے ہَمَہ
2076, با ہَمی
2077, با ہوش
2078, با یَکْدِگَر یکدِیگر
2079, با
2080, باب
2081, باب
2082, باب ِ اَثَر
2083, بُرا
2084, باب ِ اِجابَت
2085, آہَٹ پانا
2086, باب الْاَبْواب
2087, باب ُ الْجِہاد
2088, بُرا
2089, باب ُ الِذّکْر
2090, بُرا
2091, باب ُ الَّریّان
2092, جی کو دینا
2093, بُرا آزار
2094, بُرا بَنانا
2095, باب ُ السَّلام
2096, بُرا بَنْنا
2097, بُرا بول
2098, باب ُ الصَّدَقَہ
2099, بُرا بیٹا اور کھوٹا پَیسا وَقْت پَر کام آتا ہے
2100, آہَر جاہَر لَگانا
2101, بُرا بَھلا
2102, بُرا بَھلا
2103, جی کی
2104, باب ُ الصَّلوٰۃ
2105, بُرا پَہْرا
2106, بُرا پَیْرا
2107, باب ُ الْعِلْم
2108, بُرا چاہْنا
2109, باب ُ الْکَبِد
2110, بُرا چاہْنے والا
2111, بُرا چیْتنا
2112, بُرا چیتنْنے والا
2113, باب ُ الْکَبِدی
2114, باب بان٘دھنا
2115, بُرا حال
2116, بُرا حال مَنْدے دَہاڑے
2117, باب ِ تَوْبَہ
2118, بُرا حاکِم خُدا کا غَضَب مقولہ
2119, بُرا حَکِیم خپدا کا غَضَب مقولہ
2120, بُرا دَرجَہ
2121, بُرا دِل
2122, باب ِ جِبْرَئِیل
2123, بُرا دِن
2124, بُرا دِن دِکھانا
2125, بابُری
2126, بُرا دِن بُری رات کَرْنا
2127, بُرا دِہاڑا کَرْنا
2128, بُرا زَمانَہ
2129, بُرا سُرا
2130, بُرا سَمجْھنا
2131, بُرا کام
2132, بُرا کَرے نائی بامْنا بُھلا کَرے میرے بھاگ
2133, جی کھانا
2134, بُرا کَہْنا
2135, باب ِ عالی
2136, بُرا لِکّھا
2137, باب ِ عِلْم
2138, جی کَھپانا
2139, باب کَرْنا
2140, بُرا لِکھا
2141, باب مَدِینَہ مَدِینَۃُالْعِلْم
2142, بُرا لَگْنا
2143, باب وار
2144, باب یافْت
2145, ہانا بَدَلْنا
2146, بُرا لِیکھا کَرنا
2147, ہانا لینا
2148, بُرا مانْنا
2149, بُرا مُنْھ بَنانا
2150, بُرا نام کَرْنا
2151, جی کِھلْنا
2152, بُرا نَقْشَہ
2153, بُرا نَہ ہو
2154, بُرا وَقْت
2155, بابا
2156, بُرا ہو
2157, بابا آدَم
2158, بَرّا
2159, بانا
2160, بَرّا
2161, بابا آدَم بَدَلْنا
2162, بابا آدَم کے پوتے ہیں فجائیہ
2163, بَرّا
2164, بِرّا
2165, بابا آدَم نِرالا ہونا
2166, بُرّا
2167, بابا آویں نَہ گَھنْٹا باجے
2168, بانا اُتَرْنا
2169, بُرّا
2170, بانا پَڑْنا
2171, بابا جان
2172, بابا جِی
2173, بابا راج
2174, بابا کا مول
2175, بابا لوگ
2176, بانا
2177, بابا مَرا نِہالُو جَنا وہی تِین کے تِین
2178, بابا مَریں تو بَیل بَٹیں
2179, بابا ے قوم
2180, بابا
2181, باباری
2182, بانا بان٘دْھنا
2183, بابَت
2184, بانا بَنْد
2185, بَرابَر
2186, بانا ہِلانا
2187, بانا
2188, بانات
2189, بھوگل
2190, بانات ِ سُلْطانی
2191, بانات کی حالَت
2192, باناتی
2193, بانایَت
2194, بابَت
2195, بابَت وار
2196, بان٘ب
2197, بَرابَر
2198, بابَت یافْت
2199, باں باں کرنا
2200, بَرابَر اُتَرْنا
2201, بابْچی
2202, بابَر
2203, بابَر
2204, بابَر لوٹ
2205, بَرابَر اُٹْھنا
2206, بابَر لیٹ
2207, بَرابَر آنا
2208, بَرابَر بَرابَر
2209, بابَر نِٹ
2210, بَرابَر بَیْٹھنا
2211, بان٘بی
2212, بابَرْچی
2213, بان٘بھنْی بان٘بھی
2214, بَرابَر پَڑْنا
2215, بابَرَسْت
2216, بَرابَر چُھْوٹْنا
2217, بابِرَن٘گ باوبِرَن٘گ
2218, بان پَرَست بان پَرَسْتھ
2219, بابَرِی
2220, بَرابَر سَرابَر
2221, بانْتی
2222, بابْری
2223, بابْرِیاں
2224, بَرابَر سے
2225, بابَڑ
2226, بَرابَر سے جَواب دینا
2227, بابْزن
2228, بابَسَر
2229, مُحْکَم کَرْنا
2230, بابَل
2231, بان٘ٹ
2232, بابَل لَیٹ
2233, بَرابَر کا
2234, بان٘ٹ
2235, بَرابَر کا جَواب دینا
2236, بُھوگْلی
2237, بَرابَر کان٘ٹے
2238, بابِل بابُل
2239, بان٘ٹ
2240, بابُل
2241, بان٘ٹ بَٹاؤُ
2242, بَرابَر کَرْنا
2243, بَرابَر کی
2244, بَرابَر کی بان٘ھ
2245, بان٘ٹ بَخْرا
2246, بَرابَر کی بیٹی
2247, بابِلِس
2248, بان٘ٹ بُون٘ٹ
2249, بابْلُوں
2250, بَرابَر کی ٹَکَّر
2251, بان٘ٹ بون٘ٹ کر
2252, بَرابَر کی ٹَکَّر
2253, بابِلی بابُلی
2254, بَرابَر کی جوڑ
2255, بان٘ٹ چُون٘ٹ
2256, بان٘ٹ دینا
2257, بَرابَر کی چوٹ
2258, بابَن
2259, بان٘ٹ کھانا
2260, بَرابَر میں
2261, بان٘ٹ لینا
2262, بابَن لَیٹ
2263, بَرابَر والا
2264, بابَن نِٹ نیٹ
2265, بَرابَر ہونا
2266, بانِٹ
2267, بابنْٹ
2268, بانْگ
2269, بَرابَری
2270, بانْگ اِسِْراِفیل
2271, بَرابَری
2272, بابُو
2273, بَرابَری بان٘ھ
2274, بانْگ بَلَنْد بُلَنْد
2275, بَرابَری دینا
2276, بابُو اِن٘گْلِش
2277, بانْگ بولْنا
2278, بابُو گَری
2279, جی کھونا
2280, بانْگ بے ہْنْگام
2281, بابُونَج
2282, بانْگ جَرَس دِرا
2283, بانٹ٘ا
2284, بانْگ خَلِیل
2285, بانٹ٘ا
2286, بابُونہ
2287, بانْگ دینا
2288, بابُونہ گاو
2289, بان٘ٹَل
2290, بانْگ صُور
2291, بان٘ٹَل بھائی پَڑوسی بَرابَر
2292, بانْگ گُؑل
2293, جی گَن٘وانا
2294, بابی
2295, بانْگ لؐگانا
2296, جَور اُسْتاد بِھ زِمِہْر پِدَر
2297, بانْگ مارْنا
2298, بانْگ نَماز
2299, بانْگا
2300, بَرات
2301, بانْگَر
2302, بَرات اُٹھانا
2303, بانْگُر
2304, بَرات اُٹْھنا
2305, بَرات آنا
2306, بانْگَڑ
2307, بَرات بَنانا
2308, بَرات پِیچھے دَھون٘سا عِید کے پِیچھے ٹَر
2309, بَرات پِھرانا
2310, بَرات جانا
2311, بَرات چَڑھانا
2312, جورْنا
2313, بانْگڑُو
2314, بَرات چَڑْھنا
2315, بَرات کا چَھیلا ، ساوَن کا کَھیلا
2316, بانْگڑُو پَن
2317, بَرات کَرْنا
2318, بَرات کی سوبھا باجا ، اَرتھی کی سوبھا رونا
2319, بَرات نِکَلْنا
2320, بانْگی
2321, جی لَڑانا
2322, بانْگی
2323, جی لَڑنا
2324, برات
2325, برات عِاشِقاں بَرْ شاخِ آہُو
2326, بان٘ٹنا
2327, برات نامَہ
2328, جورُو کا غُلام
2329, بانو
2330, بان٘ٹْنا
2331, بَرات
2332, بانو ے عَجَم
2333, جی لَگانا
2334, جورُو کَرْنا
2335, بانو ے مِصْر
2336, بَراتی
2337, بَراتی تو کھا پی کَر اَلَگ ہو جاتے ہیں کام دُولھا دُلھن سے پَڑتا ہے مقولہ
2338, بان٘ٹَنْہار
2339, بَراْتیوں کو کھانے کی چاہ ، دُولھا کو دُلّھن کی چاہ
2340, بانْٹُو
2341, جوری
2342, برِاٹ
2343, بانْو
2344, بان٘ٹی
2345, برِاج
2346, برِاج مان
2347, باقی بِاللہ
2348, بان٘ٹی داونی
2349, بانْو قدیمصف
2350, برِاج مان ہونا
2351, باقی پَڑْنا
2352, بانَوا
2353, بانُوا
2354, بانْواں قدیمصف
2355, بانْورَ
2356, بانُوسا بانُوسی
2357, باقی پَنا
2358, چَڈّھی لینا
2359, بانْوے
2360, جی لَگْنا
2361, بانَہ
2362, باقی تَحْوِیل
2363, بانَہ ہاے عَیّاری
2364, باقی چُکانا
2365, جوڑ آنا
2366, جوڑ باز
2367, بَراجِم
2368, بان٘ٹی ڈالْنا
2369, جوڑ بازی
2370, بان٘ٹے
2371, جوڑ بانْدْھنا
2372, بانْہہ
2373, بان٘ٹے پَڑنْا
2374, بانْہہ بَل
2375, بِراْجنا
2376, بِراجی
2377, بُرادا
2378, بانْہہ بَلَنْد ہونا
2379, بانْہہ بول
2380, بَرادَر
2381, باقی دارَد
2382, بانْہہ پَکَڑْنا
2383, بانْہہ توڑ
2384, بانْہہ ٹُوٹْتی ہے تو گَلے میں آتی ہے
2385, باقی ساقی
2386, بَرادَر پَرْوَر
2387, بانْہہ ٹُوٹْنا
2388, باقی ساقی
2389, بانْہہ چَڑھانا
2390, محْکَمَہ جات دیگر
2391, محْکَمَہ جاتی
2392, بانْہہ دِکھانا
2393, باقی شَِبیہ
2394, بانْہہ دینا
2395, باقی کا مارا گانْو چِلموں کا مارا چُولھا اور اولوں کا مارا کھیت پَنَپْتا ہی نَہِیں
2396, بَرادَر زادَگاں
2397, بانْہہ گَہْنا
2398, باقی گِرانا
2399, بَرادَر زاَدہ
2400, بانْہہ گَہے کی لاج
2401, بَرادَر زادی
2402, بانْہہ مَروڑ
2403, باقی مانْدَہ
2404, بانہیں چؐڑھانا
2405, باقی نام اللہ کا
2406, بَرادَر کُشی
2407, بَرادَر ِ نِسْبَتی
2408, بَرادَرانَہ
2409, بانی
2410, بانی پَر آنا
2411, آپ آپ
2412, بَرادَری بَرادْری
2413, باقِیات
2414, بَرادَری بَرادْری
2415, بَرادَری بَرادْری باہَرکَرنا
2416, بانی
2417, بانی پَر اَڑنا
2418, بُرادَہ
2419, بانی پرَآنا
2420, بِرادھ
2421, بِراڈْ کاسْٹ
2422, بِراڈْ کاسْٹِن٘گ اِسْٹیشَن
2423, بَراذِین
2424, بَرار
2425, بَرار ہونا
2426, باقِیات پَڑْنا
2427, باقِیاتی
2428, بَرار
2429, بَرار
2430, باک
2431, مَحْکُوم ہونا محاورہف
2432, براری
2433, باک
2434, باک
2435, باک
2436, بَراری
2437, باکَرْ خانی
2438, باکِرَہ
2439, بَرْآری
2440, باکْری
2441, باکَس
2442, باکْس
2443, بَراز
2444, بَرازِخ
2445, بَرازوری
2446, باکْس آفِس
2447, بَرازی
2448, بَرازِیَت
2449, بَراس
2450, بَراس
2451, باکْس کَیمْرَہ
2452, مَحَلّ خانَہ
2453, جی لینا
2454, باکْسالِٹ
2455, مَحَلّ دار دیگر
2456, جی مار
2457, مَحَلّ داری
2458, جی مارْنا
2459, باکْسَر
2460, باکْسِنْگ
2461, پِچَی کاری
2462, باکْلا
2463, باکْلانا
2464, باکْلی
2465, باکی
2466, باکھ
2467, جی مِلانا
2468, باکھا
2469, باکَھر
2470, جی مِلْنا
2471, چَر چَر
2472, مَحَلّ کَرْنا
2473, چَر سے
2474, باکَھر
2475, مَحَلّ نَظَر
2476, باکَھر
2477, جی میں
2478, باکھر
2479, چِر کال
2480, باکْھرا دُودھ
2481, باکْھری باکْھڑی
2482, مَحَلّ نُما
2483, باکَھل
2484, باکْھلا
2485, باکْھلی
2486, باکْھنی
2487, باگ
2488, مَحَلّ ہونا
2489, بََکِھّیاں پَھْٹنا ٹَوٹْنا
2490, باگ اَپْنے ہاتھ میں لینا
2491, باگ اٹھانا
2492, جی میں بَیٹْھنا
2493, جی میں ٹَھہْرانا ٹَھیرانا
2494, باگ اٹھانا
2495, باگ اُٹْھنا
2496, باگ پَر توڑْنا
2497, جی میں ڈالْنا
2498, باگ پَرجَھٹَکْنا
2499, نِکَلْنا
2500, باگ پَر صاف کَرْنا
2501, باگ پَر لَگانا
2502, باگ پَر لینا
2503, باگ پَکْڑائی
2504, جی نِکالْنا
2505, باد
2506, جی ہارْنا
2507, جی ہونا
2508, آن٘ڈی بان٘ڈی آن٘ڈے بان٘ڈے کھانا
2509, بِگاڑ
0, بِساط سے باہَر
1, بِساط کَرْنا
2, بِساط کَیْا ہے
3, بِساط کھونا
4, بِساط لَپیٹْنا
5, بِساط میں رَکْھنا
6, بِساط میں ہونا
7, بَساطَت
8, بِساطی
9, بِساطی
10, بُساق
11, بَساکھ
12, بِساکھا
13, بَساکھی
14, بِسال
15, بِسال
16, بِسالا
17, بَسالَت
18, بِسالْتا
19, بَسالْٹ
20, بَسانْ
21, بِسان
22, بَسانا
23, بَسانا
24, بِسانا
25, بِسانْد بسانْدھ
26, بِسانْد بِسانْدھ
27, بِسانْدی
28, بَساو
29, بَساو شَہر کا کھیت نَہر کا مقولہ
30, بَساوا
31, بَساوَٹ
32, بَساوَری
33, بِساہ
34, بِساہا
35, بِساہا
36, بِساہْنا
37, بِساہِنْد
38, بِساہِنْدا
39, بِسائِط بَسایِط
40, بِسائِند بِسایِنْدھ
41, بَس باس
42, بِسباس
43, بَسْبَاسَہ
44, بِسْبِس
45, بِسْبِسانا
46, بَسَت
47, بَسْت
48, بَسْت بَل
49, بَسْت بھاؤ
50, بَسْت کے سوِبھاو گُن
51, بَسْت وِدِّیا
52, بَسْت
53, بَسْت
54, بَسْت
55, بَسْت طَلَب
56, بَسْت کَرنا
57, بَسْت لے کَر بَیٹھنا
58, بَسْت و کُشاد کَشُود
59, بَسْت
60, بِسْت
61, بِسْت بِسْوَہ
62, بِسْت دَر بِسْت کا تَعْوِیذ
63, بِسْت دَری
64, بِسْت ہَزاری
65, بَسْنا
66, بگلا بَگلہ بگلا بگلہ
67, بُسْتاخ
68, بُسْتاخی
69, بِسْتار بُستار
70, بِسْتار بُستار کرنا
71, بِسْتارْنا
72, بِسْتاری
73, بَسْتاں
74, بَگْلانْٹری
75, بِسْتاں
76, بُسْتان
77, بُسْتان اَفْروز
78, بُسْتان اُلاَطْفال
79, بُسْتان سَرا نیز
80, بُسْتانی
81, بَسْتَر
82, بِسْتَرا بِسْتَرا
83, بِسْتَرا بِسْتَرا اُٹھانا
84, بِسْتَرا بِسْتَرا اُٹْھنا
85, بِسْتَرا بِسْتَرا بانْدْھنا
86, بِسْتَرا بِسْتَرا بِچھانا محاورہف
87, بِسْتَرا بِسْتَرا بَنْد
88, بِسْتَرا بِسْتَرا پَر پِیٹھ لَگْنا
89, بِسْتَرا بِسْتَرا پَر گِرنا
90, بِسْتَرا بِسْتَرا پَکَڑْنا
91, بِسْتَرا بِسْتَرا پوش
92, بِسْتَرا بِسْتَرا جَمانا
93, بِسْتَرا بِسْتَرا ڈالنْا
94, بِسْتَرا بِسْتَرا سَنْبھالْنا
95, بِسْتَرا بِسْتَرا سے پِیٹھ لَگانا
96, بِسْتَرا بِسْتَرا سے پِیٹھ لْگَنا
97, بِسْتَرا بِسْتَرا کا ہوجانا
98, بِسْتَرا بِسْتَرا کَرْنا
99, بِسْتَرا بِسْتَرا کو پِیٹھ لَگانا
100, جَے پَتَّر
101, بِسْتَرا بِسْتَرا کو پِیٹھ لَگْنا
102, بِسْتَرا بِسْتَرا گِیر ہونا
103, بِسْتَرا بِسْتَرا لگانا محاورہف
104, بِسْتَرا بِسْتَرا لَگْْنا
105, بِسْتَرا بِسْتَرا مَرْگ
106, بِسْتَرا بِسْتَرا ناخُن
107, بِسْتَرا بِسْتَرا ہونا
108, بِسِتِرت
109, بِسْتَری
110, بَسْتَق
111, بَسْتَک
112, بَسْتگََی
113, بِسْتُم
114, بَسْتَم بَسْتَم بَسْتَہ
115, بَسْتَن
116, بَسْتَنی
117, بَسْتَنی کَرنا
118, بَسِتُّوَر
119, بِسْتُوئی بِستُوئِیا
120, بَسْتَہ
121, بَسْتَہ پَر
122, بَسْتَہ تَوانائی
123, بَسْتَہ راہ
124, بَسْتَہ کار
125, بَسْتَہ کَرْنا محاورہف
126, بَسْتَہ لَب
127, بَسْتَہ
128, جَے مَچانا
129, جَے مَنانا
130, بَسْتے
131, بَسْتے کی کَنْگھی
132, بِسْٹی
133, بِسْٹی
134, بُس جانا
135, بُسَّد
136, بَسَر
137, بَسَر اَوقات
138, بَسَر بُرْد
139, بَسَر کَرنا
140, بَسَر لے جانا
141, بَسَر ہونا
142, بَسر
143, جے میرے لال کے نا سے کو نا کام کا
144, بِسرنا
145, بِسرنا آنا
146, بھول
147, بِسرنا پَنا
148, بِسرنا جانا
149, بِسَر
150, بُسْر
151, بِسْرا
152, بِسْرا
153, بِسْرا پَڑْنا
154, بِسْرا دینا
155, بِسْراپْنا
156, بَسْرات
157, بِسْراٹ
158, بِسْرام
159, بِسْرام
160, بِسْرام کَرْنا
161, بِسْرام لینا
162, بَسْرانْت
163, بِسْرانْت
164, بِسْرانْت
165, بَسَرْوا
166, بَسْرہ
167, بُسْرِیَہ
168, بَسْطی
169, بَسْفایج
170, بَسْک
171, بَسْکائی
172, بِسْکُٹ
173, بِسْکَرْما
174, بِسْکَنْٹھی
175, بَسْکہِ
176, بِسَکھ
177, بِسْکَھانْپَر
178, بَسْکَھٹ نیز
179, بَسْگَت بَسْگِت
180, بَسَل
181, بِسَل
182, بِسَل پَڑنا
183, بَسْما
184, بِسْمار
185, بِسْمارُت
186, بِسْمِ اللہ
187, بِسْمِ اللہ اَللہُ اَکْبَرْ کَر دینا
188, بِسْمِ اللہ سے تَمَّت تَک
189, بِسْمِ اللہ غَلَط ہونا
190, بِسْمِ اللہ کا گُنْبَد
191, جُیاری
